salesdate,notes,total_sales
2008-05-20,,0.0923157139630963
2008-05-21,,0.02874716048726703
2008-05-22,,0.021557049297926324
2008-05-23,,0.09613162054810898
2008-05-24,,0.050287604447573624
2008-05-25,,0.05083225952150059
2008-05-26,,0.023785485606493354
2008-05-27,,0.1182133985148186
2008-05-28,,0.07490003586752926
2008-05-29,,0.06682984178434316
2008-05-30,,0.07531184824049843
2008-05-31,,0.13167036412184333
2008-06-01,,0.01845849329808574
2008-06-02,,0.021198374005340276
2008-06-03,,0.024100987021268113
2008-06-04,,0.03987937882753032
2008-06-05,,0.06088513091648179
2008-06-06,,0.05884931652430357
2008-06-07,,0.06266522310931626
2008-06-08,,0.04221408929686359
2008-06-09,,0.01796365423701795
2008-06-10,,0.07186125908311969
2008-06-11,,0.125360335826348
2008-06-12,$262 TKK tickets,0.15267279514327084
2008-06-13,,0.0900308195066222
2008-06-14,,0.11283326912602787
2008-06-15,,0.018099818005499688
2008-06-16,,0.015429679716247991
2008-06-17,,0.07403987937882753
2008-06-18,,0.0313708038311835
2008-06-19,$161 Venetian Snares tiokets,0.09211312884413567
2008-06-20,,0.050662885077779406
2008-06-21,,0.026757841040424033
2008-06-22,,0.10449406857340224
2008-06-23,,0.03521327895638774
2008-06-24,,0.04603331694940021
2008-06-25,,0.02478180586367682
2008-06-26,,0.031799221541772386
2008-06-27,,0.021543765027830546
2008-06-28,,0.040606692615274255
2008-06-29,,0.03504390451266655
2008-06-30,$ London After Midnight tickets,0.12434408916402087
2008-07-01,,0.02371574318849051
2008-07-02,,0.014536312552306816
2008-07-03,,0.03053057374762544
2008-07-05,,0.10779853075972742
2008-07-06,,0.053718267199808704
2008-07-07,,0.07828752474195305
2008-07-08,,0.17064973365038455
2008-07-09,,0.008973524449699111
2008-07-10,,0.05776332744397358
2008-07-11,,0.04436281998485593
2008-07-12,,0.06951326434369064
2008-07-13,,0.09428178593727167
2008-07-14,,0.029816544229977284
2008-07-15,,0.025871116011530748
2008-07-16,,0.016701648577918886
2008-07-17,,0.03322395950954475
2008-07-18,,0.04940087941868034
2008-07-19,,0.08927693717868672
2008-07-20,,0.0204677391500724
2008-07-21,,0.03179590047424844
2008-07-22,,0.06123052193897206
2008-07-23,,0.040600050480226364
2008-07-24,,0.05055328984948923
2008-07-25,,0.0472455065956401
2008-07-26,,0.120720804495397
2008-07-27,,0.026223149169068902
2008-07-28,,0.02592757415943781
2008-07-29,,0.02156701250049816
2008-07-30,,0.046810446750003315
2008-07-31,,0.06571064202877373
2008-08-01,,0.020112384925010298
2008-08-02,,0.08768946690224107
2008-08-03,,0.027182937683488978
2008-08-04,,0.050559931984537114
2008-08-05,,0.04554179895585637
2008-08-06,,0.08192077261314878
2008-08-07,,0.032672662300569894
2008-08-08,,0.05443893885250475
2008-08-09,,0.10152171313947156
2008-08-10,,0.054701303186896394
2008-08-11,,0.07927388179656468
2008-08-12,,0.07490667800257715
2008-08-13,,0.0005380129388790734
2008-08-14,,0.05748103670443828
2008-08-15,tax-free weekend,0.15141411055169574
2008-08-16,tax-free weekend,0.188101943488715
2008-08-17,tax-free weekend,0.24632689931851695
2008-08-18,,0.03277893646133613
2008-08-19,,0.05451200233803153
2008-08-20,,0.06049656601618024
2008-08-21,,0.02217476785738008
2008-08-22,,0.039713325451333076
2008-08-23,,0.061722039932515904
2008-08-24,,0.006834756964278597
2008-08-25,,0.08313960439443654
2008-08-26,,0.09187733304993556
2008-08-27,,0.0048487585849595494
2008-08-28,,0.003822548720060576
2008-08-29,,0.027810619445514564
2008-08-30,,0.06035708118017456
2008-08-31,,0.035120289065717285
2008-09-02,,0.021922366725560267
2008-09-03,,0.0053834504563146784
2008-09-04,,0.01799354384473345
2008-09-05,,0.042579406724497525
2008-09-06,,0.1525299892397412
2008-09-07,,0.1559075149115932
2008-09-08,,0.07043984218287126
2008-09-09,,0.05167913174010655
2008-09-10,,0.03609004078270919
2008-09-11,,0.06395379730860688
2008-09-12,,0.12687142154974296
2008-09-13,,0.17345603570811802
2008-09-14,,0.06029398089721961
2008-09-15,,0.09073488582169854
2008-09-16,,0.05964637273005035
2008-09-17,,0.06413645602242385
2008-09-18,,0.04247645363125523
2008-09-19,,0.06323976779095872
2008-09-20,,0.11139856795568367
2008-09-21,,0.12010972807099113
2008-09-22,,0.019149275343066274
2008-09-23,,0.0018830452860767565
2008-09-24,,0.030885927972687542
2008-09-25,,0.06847709127621983
2008-09-26,,0.06521580296770595
2008-09-27,,0.1306109435817049
2008-09-28,,0.0801406804203143
2008-09-29,,0.03078297487944525
2008-09-30,,0.07114390849794758
2008-10-01,,0.05442565458240897
2008-10-02,,0.15433664997276725
2008-10-03,,0.06483388020245229
2008-10-04,,0.11839605722863558
2008-10-05,,0.09858588944830428
2008-10-06,,0.03646200034539102
2008-10-07,,0.08480345922393294
2008-10-08,,0.05864341033781899
2008-10-09,,0.047252148730688
2008-10-10,,0.033041300795727785
2008-10-11,,0.13566560835314903
2008-10-12,,0.059380687328134764
2008-10-13,,0.07296717456859332
2008-10-14,android lust tickets,0.04991564488489181
2008-10-15,,0.03171619485367377
2008-10-16,,0.017372504217755755
2008-10-17,,0.08377724935903397
2008-10-18,,0.12198613122202003
2008-10-19,,0.07941336663257037
2008-10-20,,0.037484889142766056
2008-10-21,,0.04088566228728563
2008-10-22,,0.0243068932077527
2008-10-23,,0.13713352019873268
2008-10-24,cruxshadows tickets,0.264347011703442
2008-10-25,,0.15631600621703842
2008-10-26,,0.13732614211512148
2008-10-27,,0.0486503181582688
2008-10-28,,0.0655611939901962
2008-10-29,,0.22495915086945548
2008-10-30,,0.1449745606227666
2008-10-31,,0.21704172589237083
2008-11-01,,0.22169786256094157
2008-11-02,,0.019534519175843885
2008-11-03,,0.0050513437039201884
2008-11-04,,0.08351820609216626
2008-11-05,,0.01913931214049444
2008-11-07,,0.02048434448769212
2008-11-08,,0.026176654223733675
2008-11-09,,0.06174528740518353
2008-11-10,,0.019913120873573602
2008-11-11,,0.014210847934960214
2008-11-12,,0.0211186683847656
2008-11-13,shipping and handling is tax free,0.04981269179164951
2008-11-14,,0.10815056391726556
2008-11-15,,0.061592518299082064
2008-11-16,,0.06117738485858895
2008-11-17,,0.015967692655127062
2008-11-18,,0.0035933950609083787
2008-11-19,,0.003988602096257821
2008-11-20,,0.03690038125855175
2008-11-21,,0.10484610173094039
2008-11-22,,0.07278451585477635
2008-11-23,,0.02521022357426571
2008-11-24,,0.03714281918779973
2008-11-25,,0.010773543047677244
2008-11-26,,0.024077739548600503
2008-11-28,,0.29170928703322396
2008-11-29,,0.10078111508163183
2008-11-30,,0.07233949280656775
2008-12-01,,0.011650304873998698
2008-12-02,,0.027292532911779164
2008-12-03,,0.014552917889926539
2008-12-04,,0.008621491292160952
2008-12-05,,0.03568487054478792
2008-12-06,,0.1378143390411414
2008-12-07,,0.0545319287431752
2008-12-08,,0.13569217689334062
2008-12-09,,0.025034206995496633
2008-12-10,,0.043183841013855494
2008-12-11,,0.07076530680021786
2008-12-12,,0.05228024496194057
2008-12-13,,0.07857313654901231
2008-12-14,,0.07005459835009366
2008-12-15,,0.06666378840814591
2008-12-16,,0.08799500511444398
2008-12-17,,0.017296119664705022
2008-12-18,,0.05988548959177438
2008-12-19,,0.10061838277295854
2008-12-20,,0.28381178846128297
2008-12-21,,0.09067510660626751
2008-12-22,,0.13961767870664346
2008-12-23,,0.08958911752593754
2008-12-24,,0.04650490853780039
2008-12-26,,0.11908019713856823
2008-12-27,,0.19485699483241894
2008-12-28,,0.1436361704106168
2008-12-29,,0.014370259176109568
2008-12-30,,0.059805783971199705
2008-12-31,,0.0413273642679703
2007-01-02,,0.01663522722743999
2007-01-03,,0.09481315674110287
2007-01-04,,0.05190164326421085
2007-01-05,,0.07151254699310547
2007-01-06,,0.11386612112597475
2007-01-07,,0.015987619060270734
2007-01-08,,0.03286196314943476
2007-01-09,,0.025881079214102584
2007-01-10,,0.026940499754241006
2007-01-11,,0.11784476001966071
2007-01-12,,0.05928437636994035
2007-01-13,,0.06247260119292746
2007-01-14,,0.008259494932050958
2007-01-15,,0.022393958313960443
2007-01-16,,0.009564674468961303
2007-01-17,,0.02306813502132125
2007-01-18,,0.0014347011703441956
2007-01-19,,0.009342162944856996
2007-01-20,,0.022629754108160528
2007-01-21,,0.06846380700612405
2007-01-22,,0.04166611315541268
2007-01-23,,0.008611528089589118
2007-01-24,,0.03809596556717191
2007-01-25,,0.003932143948350758
2007-01-26,,0.03827198214594099
2007-01-27,,0.09791503380846742
2007-01-28,,0.050247751637286286
2007-01-29,,0.021364427381537522
2007-01-30,,0.013480213079692337
2007-01-31,,0.03233059234560357
2007-02-01,,0.08497615473517808
2007-02-02,,0.01921901776106912
2007-02-03,Paypal payment,0.06795236260743653
2007-02-04,,0.04150670191426332
2007-02-05,,0.041842129734181756
2007-02-06,,0.04542888266004224
2007-02-07,,0.025691778365237724
2007-02-08,,0.12059792499701104
2007-02-09,,0.05677697038936196
2007-02-10,,0.22150856171207675
2007-02-11,,0.06412981388737596
2007-02-12,,0.012025585504204472
2007-02-13,,0.024788447998724712
2007-02-14,,0.023709101053442618
2007-02-15,,0.017249624719369794
2007-02-16,,0.026385881477742207
2007-02-17,,0.015067683356137996
2007-02-18,,0.019391713272314252
2007-02-19,,0.017229698314226122
2007-02-20,,0.04990236061479602
2007-02-21,,0.012211565285545387
2007-02-22,,0.02847815401782749
2007-02-23,,0.03860408889833548
2007-02-24,,0.0614995284084116
2007-02-25,,0.023825338416780688
2007-02-26,,0.00465945773609469
2007-02-27,,0.015897950237124224
2007-03-01,,0.0490422041260943
2007-03-02,,0.09645376409793165
2007-03-03,,0.16727220797853262
2007-03-04,,0.011663589144094478
2007-03-05,,0.03252653532951632
2007-03-06,,0.0417790294512268
2007-03-07,,0.017242982584321904
2007-03-08,,0.0017966975304541893
2007-03-09,,0.02784050905323007
2007-03-10,,0.05271530480757736
2007-03-11,,0.02162014958088128
2007-03-12,,0.09115666139723953
2007-03-13,,0.009770580655445888
2007-03-14,,0.05641829509677591
2007-03-15,,0.015987619060270734
2007-03-16,,0.06769996147561672
2007-03-17,,0.0785199994686292
2007-03-18,,0.05748103670443827
2007-03-19,,0.015718612590831196
2007-03-20,,0.018322329529603998
2007-03-21,,0.06759036624732655
2007-03-22,,0.03090585437783121
2007-03-23,,0.012580203780703271
2007-03-24,,0.0668099153791995
2007-03-25,,0.017943727831874277
2007-03-26,,0.07483361451705035
2007-03-27,,0.002328068334285373
2007-03-28,,0.037836922300304214
2007-03-29,,0.008242889594431235
2007-03-30,,0.04076942492394755
2007-03-31,,0.03574797082774287
2007-04-01,,0.045179802595746374
2007-04-02,,0.00933884187733305
2007-04-03,,0.003772732707201403
2007-04-04,,0.022111667574425124
2007-04-05,,0.03250992999189659
2007-04-06,,0.0317925794067245
2007-04-07,,0.2369415624958487
2007-04-08,,0.06630511311555987
2007-04-09,,0.03249664572180081
2007-04-10,,0.042028109515522674
2007-04-11,,0.014728934468695618
2007-04-12,,0.06399697118641816
2007-04-13,,0.09885821698526776
2007-04-14,,0.09667627562203596
2007-04-15,,0.041128100216533604
2007-04-16,,0.01562562270016074
2007-04-17,,0.031271171805465146
2007-04-18,,0.027518365503407416
2007-04-19,,0.025027564860448742
2007-04-20,,0.006074232501295216
2007-04-21,,0.14393838755529575
2007-04-22,,0.11554658129309084
2007-04-23,,0.017598336809384007
2007-04-24,,0.004945069543153951
2007-04-25,,0.05415996918049337
2007-04-26,,0.002872723408212336
2007-04-27,,0.022443774326819613
2007-04-28,,0.12393559785857566
2007-04-29,,0.11857207380740464
2007-04-30,,0.005745446816424672
2007-05-01,,0.04353255310386971
2007-05-02,,0.0017933764629302444
2007-05-03,,0.025316497735031945
2007-05-04,,0.09698513490176282
2007-05-05,,0.20461429121776906
2007-05-06,,0.03413393201110565
2007-05-07,,0.06430915153366898
2007-05-08,,0.02784715118827796
2007-05-09,,0.026223149169068902
2007-05-10,,0.024785126931200763
2007-05-11,,0.05741793642148333
2007-05-12,,0.06610584906412317
2007-05-13,,0.013828925169706551
2007-05-14,Check,0.044020750029889616
2007-05-15,,0.02227107881557448
2007-05-16,,0.01257356164565538
2007-05-17,,0.058570346852292204
2007-05-18,,0.027644566069317325
2007-05-19,,0.08172815069675998
2007-05-20,,0.05228356602946452
2007-05-21,,0.013812319832086828
2007-05-22,One sale (cash) actually split btw cc and cash,0.11249119917106154
2007-05-23,,0.0765971013722651
2007-05-24,,0.021905761387940537
2007-05-26,,0.10011358050931891
2007-05-27,,0.0756439549928929
2007-05-28,Paypal payment,0.026990315767100176
2007-05-29,,0.03316418029411374
2007-05-30,,0.11586872484291351
2007-05-31,,0.02564196235237855
2007-06-01,,0.02288879737502823
2007-06-02,paypal payment,0.11120926710681882
2007-06-03,,0.054395764974693464
2007-06-04,,0.015200526057095794
2007-06-05,,0.008976845517223057
2007-06-06,,0.033771935650995656
2007-06-07,,0.06400029225394212
2007-06-08,,0.09700174023938254
2007-06-09,,0.02178620295707852
2007-06-10,,0.045242902878701335
2007-06-11,,0.003590073993384434
2007-06-12,,0.010404904552519361
2007-06-13,paypal payment,0.05740465215138754
2007-06-14,,0.005928105530241642
2007-06-15,,0.03772068493696614
2007-06-16,,0.047268754068307724
2007-06-17,,0.02439324096337527
2007-06-18,,0.013197922340157021
2007-06-19,,0.020384712461973774
2007-06-20,,0.01652231093162586
2007-06-21,paypal payment,0.14497456062276656
2007-06-22,,0.02604381152277588
2007-06-23,Check,0.290321080808215
2007-06-24,,0.017335972474992363
2007-06-25,,0.018172881491026475
2007-06-26,,0.026947141889288893
2007-06-27,,0.04406060284017695
2007-06-28,,0.038424751252042456
2007-06-29,,0.14949121245533165
2007-06-30,,0.05602308806142647
2007-07-01,,0.051190934814086646
2007-07-02,,0.004669420938666525
2007-07-03,,0.003586752925860489
2007-07-05,,0.05013151427394823
2007-07-06,,0.08196394649096006
2007-07-07,,0.06447520490986622
2007-07-08,,0.03874025266681722
2007-07-09,,0.046624466968662404
2007-07-10,,0.014725613401171674
2007-07-11,,0.02604381152277588
2007-07-12,,0.02889660852584455
2007-07-13,,0.08227612683821088
2007-07-14,,0.026950462956812842
2007-07-15,,0.03882327935491585
2007-07-16,,0.03457231292426637
2007-07-17,,0.031756047663961104
2007-07-18,,0.03071655352896635
2007-07-19,,0.02988296558045618
2007-07-20,,0.027896967201137133
2007-07-21,,0.07975875765506064
2007-07-22,,0.1366453232727128
2007-07-23,,0.03288521062210237
2007-07-24,,0.025502477516372867
2007-07-25,,0.0419782935026635
2007-07-26,paypal payment,0.027335706789590446
2007-07-27,,0.09381683648391939
2007-07-28,,0.0621570997781527
2007-07-29,,0.10397266097214289
2007-07-30,,0.022898760577600066
2007-07-31,,0.07130331973909693
2007-08-01,,0.05497695179138383
2007-08-02,,0.06737117579074618
2007-08-03,,0.019039680114776095
2007-08-04,,0.029105835779853078
2007-08-05,,0.07566056033051263
2007-08-06,,0.046896794505625894
2007-08-07,,0.013656229658461414
2007-08-08,,0.025422771895798186
2007-08-09,,0.004662778803618635
2007-08-10,,0.010597526468908167
2007-08-11,,0.09057215351302524
2007-08-12,,0.02227107881557448
2007-08-13,,0.02282569709207328
2007-08-15,,0.051556252241720585
2007-08-16,,0.05784303306454828
2007-08-17,Tax-free weekend; tax was double-checked manually and is correct (formula off somehow).,0.017515310121285384
2007-08-18,Tax-free weekend; tax was double-checked manually and is correct (formula off somehow).,0.10985095048952535
2007-08-19,Tax-free weekend; tax was double-checked manually and is correct (formula off somehow).,0.02728921184425522
2007-08-20,,0.05533562708396987
2007-08-21,,0.009518179523626075
2007-08-22,,0.045996785206636824
2007-08-23,,0.04536246130956335
2007-08-24,paypal payment,0.06719848027950104
2007-08-25,,0.037943196461070444
2007-08-26,,0.006104122109010721
2007-08-27,,0.04166943422293662
2007-08-28,Ticket fees were listed,0.041523307251883045
2007-08-29,,0.05543193804216427
2007-08-30,,0.08045950290261303
2007-08-31,,0.03051064734248177
2007-09-01,,0.07183136947540418
2007-09-02,,0.06235304276206544
2007-09-04,,0.0050280962312525745
2007-09-05,,0.04269232302031165
2007-09-06,,0.040221448782496644
2007-09-07,,0.07652403788673832
2007-09-08,,0.13329768720857632
2007-09-09,,0.08119677989292878
2007-09-10,,0.02218140999242797
2007-09-11,,0.05809543419636808
2007-09-12,,0.030816185554684697
2007-09-13,Check,0.09601206211724697
2007-09-14,paypal payment,0.044143629528275566
2007-09-15,,0.11337460313243089
2007-09-17,,0.06682984178434316
2007-09-18,,0.04222405249943542
2007-09-19,,0.028391806262204927
2007-09-20,,0.05971943621557713
2007-09-21,,0.026668172217277523
2007-09-22,,0.1254101518392072
2007-09-23,,0.011404545877226778
2007-09-24,,0.0003586752925860489
2007-09-25,,0.020783240564847164
2007-09-26,,0.07132324614424061
2007-09-27,,0.016160314571515868
2007-09-28,paypal payment,0.030019129348937922
2007-09-29,,0.07238598775190297
2007-09-30,,0.07201402818922113
2007-10-01,,0.01688098622421191
2007-10-02,,0.07904804920493642
2007-10-03,,0.007186790121816757
2007-10-04,,0.02478180586367682
2007-10-05,,0.0711605138355673
2007-10-06,,0.17509332199742286
2007-10-07,,0.020119027060058185
2007-10-08,,0.024868153619299387
2007-10-09,,0.015635585902732573
2007-10-10,,0.017511989053761442
2007-10-11,,0.022726065066354932
2007-10-12,,0.07937683488980699
2007-10-13,,0.12270680287471605
2007-10-14,,0.08157206052313457
2007-10-15,paypal payment,0.09492275196939304
2007-10-16,,0.002872723408212336
2007-10-17,,0.007190111189340701
2007-10-18,,0.01570864938825936
2007-10-19,,0.11299600143470118
2007-10-20,,0.12258392337633009
2007-10-21,,0.04588054784329875
2007-10-22,,0.10373022304289492
2007-10-23,,0.021733065876695403
2007-10-24,paypal payment,0.03814246051250714
2007-10-25,,0.09827703016857739
2007-10-26,,0.15278571143908498
2007-10-27,Check,0.22380341937112266
2007-10-28,,0.02980658102740545
2007-10-29,,0.0070008103404758425
2007-10-30,,0.0923456035708118
2007-10-31,,0.07241919842714242
2007-11-01,,0.006107443176534666
2007-11-02,paypal payment,0.08757322953890298
2007-11-03,,0.03888970070539475
2007-11-04,paypal payment,0.022065172629089896
2007-11-05,,0.04330007837719357
2007-11-06,,0.015080967626233777
2007-11-07,,0.016156993503991923
2007-11-08,,0.045800842222724084
2007-11-09,,0.0459801798690171
2007-11-10,,0.0968423289982332
2007-11-11,,0.04031111760564316
2007-11-12,,0.010494573375665875
2007-11-13,,0.009601206211724698
2007-11-14,,0.0901404147349124
2007-11-15,,0.0907249226191267
2007-11-16,,0.04113806341910544
2007-11-17,,0.052559214633951946
2007-11-18,,0.025788089323432125
2007-11-19,,0.051104587058464074
2007-11-20,,0.01984337845557076
2007-11-21,,0.05035734686557647
2007-11-23,,0.019853341658142593
2007-11-24,,0.03716606666046734
2007-11-25,,0.02515376542635865
2007-11-26,,0.01886698460353096
2007-11-27,,0.042572764589449634
2007-11-28,,0.02838184305963309
2007-11-29,paypal payment,0.01303519003148372
2007-11-30,,0.016874344089164023
2007-12-01,,0.13472574624387262
2007-12-02,,0.0636150484211645
2007-12-03,,0.007538823279354916
2007-12-04,,0.012553635240511712
2007-12-05,,0.02865084952907263
2007-12-06,,0.07555096510222246
2007-12-07,,0.02163011278345311
2007-12-08,,0.12171712475258047
2007-12-09,,0.05164259999734315
2007-12-10,,0.004911858867914502
2007-12-11,,0.03556863318144985
2007-12-12,,0.042074604460857895
2007-12-13,paypal payment,0.006990847137904007
2007-12-14,paypal payment,0.09408252188583498
2007-12-15,,0.08538796710814725
2007-12-16,Check,0.12286621411586542
2007-12-17,,0.015652191240352296
2007-12-18,,0.07677311795103418
2007-12-19,,0.021915724590512376
2007-12-20,,0.029135725387568583
2007-12-21,"Check-$23.80, paypal-$4.96",0.15388498478951074
2007-12-22,,0.1707759342162945
2007-12-23,,0.08771935650995656
2007-12-24,,0.03583763965088938
2007-12-26,,0.04534585597194363
2007-12-27,,0.05585371361770528
2007-12-28,,0.030978917863357998
2007-12-29,,0.03770075853182247
2007-12-30,,0.033854962339094276
2007-12-31,paypal payment,0.07066235370697557
2010-11-10,LPD ticket fees,0.09638734274745275
2010-11-11,,0.03399776824262391
2010-11-12,,0.02801652563199915
2010-11-13,,0.10281028733876217
2010-11-14,,0.028743839419743088
2010-11-15,tickets,0.08390344992494388
2010-11-16,,0.042061320190762114
2010-11-17,,0.008976845517223057
2010-11-18,,0.02334378362580868
2010-11-19,,0.05894894855002192
2010-11-20,,0.10207633141597036
2010-11-21,,0.024433093773662606
2010-11-22,"layaway payment, tickets",0.013828925169706551
2010-11-23,,0.03321731737449686
2010-11-24,layaway,0.03053721588267333
2010-11-26,,0.20171832033688908
2010-11-27,tickets,0.07555760723727034
2010-11-28,,0.029726875406830774
2010-11-29,,0.022247831342906862
2010-11-30,,0.09866891613640287
2010-12-01,,0.05315368572073808
2010-12-02,tickets,0.060559666299135194
2010-12-03,,0.11695471392324348
2010-12-04,layaway,0.05620574677524344
2010-12-05,,0.020198732680632867
2010-12-06,,0.03268262550314173
2010-12-07,,0.006821472694182818
2010-12-08,,0.12608764961409194
2010-12-09,,0.0017900553954062993
2010-12-10,,0.03750813661543367
2010-12-11,,0.17300437052486153
2010-12-12,,0.122889461588533
2010-12-13,,0.03403762105291125
2010-12-14,,0.064790706324641
2010-12-15,,0.1401689759156183
2010-12-16,,0.13241428324720697
2010-12-17,,0.17154974294937364
2010-12-18,,0.1643862003002245
2010-12-19,,0.10325863145449472
2010-12-20,,0.12326142115121484
2010-12-21,,0.08498943900527386
2010-12-22,,0.11620747373035588
2010-12-23,,0.13899331801214182
2010-12-24,,0.06636489233099087
2010-12-26,,0.01617359884161165
2010-12-27,,0.05760723727034819
2010-12-28,,0.1408331894204073
2010-12-29,,0.138740916880322
2010-12-30,,0.13455969286767538
2010-12-31,,0.11857207380740464
2011-01-03,,0.009292346931997823
2011-01-04,,0.020404638867117447
2011-01-05,,0.0497529125762185
2011-01-06,,0.041320722132922406
2011-01-07,,0.004443588347038272
2011-01-08,,0.11337460313243089
2011-01-09,,0.045966895598921316
2011-01-10,,0.014376901311157458
2011-01-11,,0.004868684990103219
2011-01-12,,0.07805172894775296
2011-01-13,,0.08759315594404665
2011-01-14,,0.04400746575979383
2011-01-15,,0.03947752965713299
2011-01-16,,0.05506994168205428
2011-01-17,,0.04985918673698474
2011-01-18,,0.043363178660148514
2011-01-19,,0.03337008648059832
2011-01-20,,0.03110179736174396
2011-01-21,,0.01886034246848307
2011-01-22,,0.17787969765001263
2011-01-23,,0.06110432137306216
2011-01-24,,0.011666910211618423
2011-01-25,,0.019923084076145434
2011-01-26,,0.02709991099539036
2011-01-27,,0.03233723448065146
2011-01-28,,0.07628492102501427
2011-01-29,,0.10075786760896423
2011-01-30,one sale split btw cc and cash,0.15679756100801043
2011-01-31,,0.03300144798544044
2011-02-01,,0.028365237722013364
2011-02-02,,0.06380434927002936
2011-02-04,,0.01771457417272208
2011-02-05,,0.13271650039188598
2011-02-06,,0.0044934043598974455
2011-02-11,,0.0716188211538717
2011-02-07,,0.0716188211538717
2011-02-08,,0.008262815999574903
2011-02-09,,0.02838184305963309
2011-02-10,,0.2877937484224929
2011-02-12,"tickets, layaway, anniversary?",0.9117127409434488
2011-02-13,,0.14944803857752037
2011-02-14,,0.07147601525034207
2011-02-15,,0.1770693571741701
2011-02-16,,0.17554498718067937
2011-02-17,,0.1999847230893899
2011-02-18,,0.025495835381324973
2011-02-19,,0.1841963680805558
2011-02-20,,0.07546129627907595
2011-02-21,,0.07675651261341446
2011-02-22,,0.11161775841226403
2011-02-23,one sale split btw cc and cash,0.13459622461043877
2011-02-24,,0.13011278345311317
2011-02-25,,0.2634005074591177
2011-02-26,,0.2771762955484411
2011-02-27,,0.020676966404080926
2011-02-28,,0.14609708144585995
2011-03-01,layaway,0.05130717217742472
2011-03-02,,0.08810792141025812
2011-03-03,,0.05608950941190537
2011-03-04,tickets,0.08943302735231212
2011-03-05,,0.14753178261620414
2011-03-06,,0.12363005964637273
2011-03-07,236 ticket profits,0.15637910649999337
2011-03-08,,0.045780915817580405
2011-03-09,,0.05552492793283473
2011-03-10,,0.0760790148385297
2011-03-11,,0.10498226549942215
2011-03-12,,0.17716234706484055
2011-03-13,,0.08345510580921131
2011-03-14,,0.09017362541015184
2011-03-15,,0.028581107111069783
2011-03-16,43.29 was cc but rung up as CA type,0.08048939251032852
2011-03-17,,0.07364467234347809
2011-03-18,,0.04846101730940394
2011-03-19,,0.11783811788461283
2011-03-20,,0.12196952588440028
2011-03-21,,0.06274824979741488
2011-03-22,,0.022550048487585853
2011-03-23,,0.030759727406777636
2011-03-24,,0.018199450031218034
2011-03-25,,0.03986609455743455
2011-03-26,layaway,0.3682200406498665
2011-03-27,refund,0.08635439775761522
2011-03-28,,0.10946570665674775
2011-03-29,,0.06138329104507353
2011-03-30,,0.08621159185408558
2011-03-31,,0.024429772706138664
2011-04-01,,0.014001620680951685
2011-04-02,,0.10281360840628612
2011-04-03,,0.047338496486310555
2011-04-04,,0.0458174475603438
2011-04-05,,0.05109130278836829
2011-04-06,,0.0599386266721575
2011-04-07,,0.061190669128684726
2011-04-08,,0.04133068533549424
2011-04-09,,0.1461369342561473
2011-04-11,,0.012613414455942717
2011-04-10,,0.09623789470887523
2011-04-12,10% discount applied only when cc charged,0.04031775974069105
2011-04-13,,0.06697928982292069
2011-04-14,,0.03797308606878595
2011-04-15,ticket profit,0.1694309018690968
2011-04-16,,0.24197962192967304
2011-04-17,,0.09134264117858043
2011-04-18,,0.1364693066939437
2011-04-19,,0.13080356549809372
2011-04-20,,0.018262550314172985
2011-04-21,,0.018544841053708305
2011-04-22,,0.2091010534426186
2011-04-23,,0.1128498744636476
2011-04-25,layaway,0.10420845676634297
2011-04-26,ticket profit,0.14257010773543047
2011-04-27,,0.046003427341684715
2011-04-28,,0.030424299586859202
2011-04-29,,0.06259880175883736
2011-04-30,,0.08623816039427715
2011-05-01,,0.07101438686451374
2011-05-03,,0.10653652510062833
2011-05-04,,0.03341326035840961
2011-05-05,,0.016528953066673752
2011-05-06,,0.05311383291045074
2011-05-07,,0.021444133002112196
2011-05-08,,0.09779879644512933
2011-05-09,,0.02877372902745859
2011-05-10,,0.029099193644805187
2011-05-11,,0.07114390849794758
2011-05-12,,0.018631188809330873
2011-05-13,,0.014483175471923695
2011-05-14,,0.2478413061094358
2011-05-15,,0.06792911513476893
2011-05-16,layaway,0.037524741953053393
2011-05-17,,0.04493072253145051
2011-05-18,,0.03126785073794121
2011-05-19,,0.2432349854537243
2011-05-20,,0.10785498890763447
2011-05-21,tickets,0.11277348991059687
2011-05-22,,0.04247313256373129
2011-05-24,,0.03132762995337221
2011-05-25,,0.06561765213810326
2011-05-26,,0.060426823598177394
2011-05-27,,0.0631866307105756
2011-05-28,,0.09095075521075495
2011-05-29,,0.021922366725560263
2011-05-30,,0.08647727725600117
2011-05-31,,0.013888704385137559
2011-06-01,,0.033067869335919334
2011-06-05,,0.11612776810978122
2011-06-02,ticket profit,0.08182446165495437
2011-06-03,,0.1018504988243421
2011-06-04,,0.12475922260451401
2011-06-06,,0.0865669460791477
2011-06-07,gift certificate,0.08881530879285839
2011-06-08,,0.035960519149275345
2011-06-09,,0.05551164366273895
2011-06-10,,0.013108253517010508
2011-06-11,tickets,0.21167155970615195
2011-06-12,,0.037544668358197066
2011-06-13,,0.0845776266323047
2011-06-14,,0.004310745646080476
2011-06-15,,0.048006031058623486
2011-06-16,,0.0555813860807418
2011-06-17,,0.0806654090890976
2011-06-18,tickets,0.01742896236566282
2011-06-19,,0.05784303306454828
2011-06-20,,0.08302668809862242
2011-06-21,,0.045608220306335275
2011-06-22,,0.06267850737941205
2011-06-23,,0.04186869827437331
